lng,lat,date,city,state,country,shape,duration,comments,year,month,day
-86.3,32.3666667,5/25/2005 2:45,montgomery,al,us,triangle,30,Triangular objects of incredible speed and movement,2005,5,25
-86.25,41.6833333,5/25/2005 19:45,south bend,in,us,changing,1200,I witnessed a black shape-shifting black mass in the sky .,2005,5,25
-122.4430556,47.2530556,5/27/2005 23:59,tacoma,wa,us,triangle,60,Saw triangle close up through 12 inch Dobsonian telescope. Duration of observation approximately 1 min.,2005,5,27
-121.9866667,38.3566667,5/28/2005 11:35,vacaville,ca,us,disk,300,Disk shaped object hovered briefly then travelled eastward&#44 captured video footage of it as it left.,2005,5,28
-101.2330556,45.0025,5/28/2005 21:30,eagle butte,sd,us,light,4.5,a large bright light was taking our picture.,2005,5,28
-120.9958333,37.6391667,5/28/2005 21:45,modesto,ca,us,triangle,1200,Triangle shaped object with red and blue lights hovered for sometime.,2005,5,28
-84.5086111,39.0836111,5/29/2005 11:30,covington,ky,us,chevron,180,Experimental Stealth craft over CVG airport?,2005,5,29
-87.8075,41.9672222,5/31/2005 22:30,harwood heights,il,us,light,5,On may 31 2005 at about 10:30 pm I saw very fast moving light .It was flying across the &quot;Big Dipper&quot; constellation&#44making two circles w,2005,5,31
-121.8363889,39.7286111,6/1/2005 1:00,chico,ca,us,fireball,180,Blue-green fireball appeared over Chico&#44 then split into 4 smaller similiar shapes. News reports call it a meteor&#44 no debris of any kin,2005,6,1
-94.8188889,38.8813889,6/1/2005 7:00,olathe,ks,us,unknown,10,MISSOURI INVESTIGATORS GROUP Report:  I looked back and thought it could be just the sun shining through but there were 3 circles&#8230;,2005,6,1
-74.0063889,40.7141667,6/1/2005 17:35,new york city (astoria; queens),ny,us,rectangle,300,Rectangular-Shaped greyish-black object flying low over Astoria&#44 Queens and Manhattan&#39s West Side,2005,6,1
-112.0733333,33.4483333,6/1/2005 20:50,phoenix,az,us,light,900,Visitors in the skies of Arizona not flares not airplains but UFO&#39s,2005,6,1
-117.8333333,44.775,6/2/2005 12:00,baker city (presumed location),or,us,cigar,10,Large wingless crafts are practicing for T-bone accident with passenger jet... or maybe just having a good time.,2005,6,2
-104.9872222,39.6477778,6/3/2005 14:15,englewood,co,us,circle,60,1 object turned into 4 objects and hovered below a storm cloud for approx one minute and disappeared back into the thunderstorm.,2005,6,3
-93.2408333,34.5113889,6/5/2005 1:30,royal,ar,us,light,4,Bright Blue/White Meteor-like Object Manuvering Over Arkansas,2005,6,5
-118.1358333,34.6980556,6/5/2005 21:00,lancaster,ca,us,light,10,Dissolving &quot;Stars&quot;  ((NUFORC Note:  Satellites.  PD)),2005,6,5
-119.1619444,38.9858333,6/5/2005 21:35,yerington,nv,us,cylinder,5,BLUE GREEN Cylinder/Bullet object with RED aura seen over Yerington&#44 Nevada,2005,6,5
-86.1586111,41.6619444,6/6/2005 2:00,mishawaka,in,us,light,6,UFO crosses sky in the dead of night.,2005,6,6
-94.5783333,39.0997222,6/6/2005 19:00,kansas city,mo,us,triangle,180,triangular shaped object over kansas city missouri june 6 05  740 am,2005,6,6
-87.9063889,43.0388889,6/7/2005 0:50,milwaukee,wi,us,unknown,3600,Odd long-interval flashing lights surrounding bright star (Jupiter?) at very high altitude for almost an hour.,2005,6,7
-73.1063889,40.9413889,6/7/2005 20:10,east setauket,ny,us,circle,1250,White flashing object hovers and retreats back over 40 minute time frame. ((NUFORC Note:  Possibly a celestial body.  PD)),2005,6,7
-94.3677778,36.8688889,6/8/2005 0:00,neosho,mo,us,sphere,3600,brilliant &quot;star&quot; that hovered and moved while other stars remained stationery,2005,6,8
-122.4066667,37.6547222,6/9/2005 12:14,south san francisco,ca,us,disk,15,California Bay Area sighting,2005,6,9
-77.0472222,38.8047222,6/9/2005 22:47,alexandria,va,us,other,7440,siteing over alexandria va 22304 this is for real,2005,6,9
-94.8188889,38.8813889,6/9/2005 23:36,olathe,ks,us,rectangle,600,A rectangular object appeared coming up over a line of trees and rose into the sky and began to make circles&#44 another joined it and mao,2005,6,9
-78.8786111,42.8863889,6/11/2005 0:00,buffalo,ny,us,light,60,bright ball of light moving at crazy angles and speeds,2005,6,11
-81.6558333,30.3319444,6/11/2005 0:10,jacksonville,fl,us,disk,1800,Witnessed saucer from afar glowind with white lights&#44 constantly diming and disapearing ever so often.,2005,6,11
-89.0938889,42.2711111,6/11/2005 0:30,rockford,il,us,light,120,possible satellite&#44 but no scheduled viewing&#44 and the object flash/glowed brightly for a second or two.,2005,6,11
-122.4302778,45.4983333,6/11/2005 23:20,gresham,or,us,fireball,420,bright red light in the sky,2005,6,11
-117.0219444,34.8986111,6/11/2005 23:40,barstow,ca,us,circle,240,orange fireball&#44 shape shifting&#44 moves at ridiculous speed&#44 encountered on wayt to las vegas.,2005,6,11
-118.4480556,35.1322222,6/12/2005 20:33,tehachapi,ca,us,chevron,120,Immense in size&#44 Cheveron or &quot;V&quot; shaped&#44 silent until it turned&#44 then there was a thunderous roar.,2005,6,12
-104.9841667,39.7391667,6/14/2005 11:00,denver,co,us,disk,120,3 Saucer Shaped Light Metallic Craft observed flying below a United Airlines Flight out of Denver.,2005,6,14
-120.8280556,38.1916667,6/15/2005 2:30,valley springs,ca,us,sphere,180,White sphere turns orange.,2005,6,15
-119.0177778,35.3733333,6/15/2005 16:00,bakersfield,ca,us,circle,60,Dark disk or hole in sky motionless&#44 small shiney  object looked to exit and fly away from dark one at high speed.,2005,6,15
-82.5013889,35.4305556,6/15/2005 16:30,fletcher,nc,us,cigar,120,Cigar-Shaped object in small town of NC.,2005,6,15
-80.5605556,28.0680556,6/15/2005 20:00,melbourne beach,fl,us,fireball,60,Strange fireball randomly appears over the ocean at dusk and after about a minute of hovering&#44 expands&#44 contracts and dissapears&#33,2005,6,15
-112.0733333,33.4483333,6/15/2005 21:27,phoenix,az,us,light,4500,Even more &quot;Phoenix Lights&quot;&#44 this time over what seemed to be Southwest Phoenix,2005,6,15
-84.2338889,33.5441667,6/15/2005 22:00,stockbridge,ga,us,triangle,30,bright lights hover then hit warp speed then go separate ways,2005,6,15
-89.1230556,39.7011111,6/16/2005 1:00,blue mound,il,us,triangle,120,Strange triangle ship petrifies me and ruins my cd player.,2005,6,16
-73.6763889,40.7072222,6/18/2005 14:00,franklin square,ny,us,disk,1200,Look I feel kind of crazy writing this: But this is what I saw&#33 I walked outside to smoke in my driveway. For some reason I looked up a,2005,6,18
-117.8222222,33.6694444,6/18/2005 15:00,irvine,ca,us,unknown,420,SILVER SHIMMERING OBJECT.  COULD NOT DEFINE SHAPE.  CAME TO COMPLETE STOP IN SKY.,2005,6,18
-95.5452778,44.81,6/18/2005 21:05,granite falls,mn,us,other,45,Cigar/Triangular shape&#44 changing colors across skyline&#44 met by darting white object,2005,6,18
-87.8538889,41.6302778,6/19/2005 9:00,orland park,il,us,sphere,1200,5 spheres rising and headed north&#44 2 silver&#44 3 white,2005,6,19
-86.1586111,41.6619444,6/19/2005 12:00,mishawaka,in,us,oval,180,Oblong gray&#44 underneath&#44   from a distance circular like a sun to me&#44 to my husband he says trianglelar,2005,6,19
-106.6505556,35.0844444,6/19/2005 12:50,albuquerque,nm,us,unknown,300,A brightly flashing object was seen in broad daylight.  It rose suddenly&#44 hovered&#44 then dived and sped away.,2005,6,19
-76.8536111,41.6563889,6/19/2005 14:00,canton,pa,us,cone,120,Military aircraft and a UFo flying close by.,2005,6,19
-122.6936111,47.6447222,6/19/2005 15:10,silverdale,wa,us,rectangle,30,A black rectangular object flew from south to north in a straight line at a constant speed making no sound.,2005,6,19
-82.2891667,39.8772222,6/20/2005 16:25,glass rock,oh,us,cigar,900,Possible U.F.O. in Glass Rock&#44 OH.,2005,6,20
-91.3488889,44.0816667,6/20/2005 21:00,galesville,wi,us,formation,1200,The objects were dark and circular. They would disappear and then reappear in a different location.One object seemed to be in the shape,2005,6,20
-122.4183333,37.775,6/20/2005 21:45,san francisco,ca,us,formation,900,Light Color Formation Shapes Changing,2005,6,20
-87.7008333,30.2458333,6/20/2005 21:50,gulf shores,al,us,light,1800,Unexplained lights seen after aircraft passes over beach.,2005,6,20
-79.5033333,41.0413889,6/21/2005 23:15,rimersburg,pa,us,circle,180,Was pulseing red and bright yellow colors from big to little.,2005,6,21
-74.0063889,40.7141667,6/22/2005 1:35,new york city (staten island),ny,us,triangle,10,it was the a-typical triangle craft....white lights on tips of triangle&#44 low gliding movement&#44 however sounded like conventional engine,2005,6,22
-71.1527778,42.4791667,6/22/2005 22:30,woburn,ma,us,light,30,It appeared like a satelite moving across the sky&#44 stopped&#44 did a &quot;S&quot; then streak off at 90 degrees.,2005,6,22
-117.2911111,33.0369444,6/22/2005 23:30,encinitas,ca,us,light,900,On beach north of San Diego&#44 a multi-color light cluster appears in southern sky&#44 strobing&#44 drifting silently east.,2005,6,22
-82.6963889,35.655,6/23/2005 0:49,leicester,nc,us,fireball,2,it was a fast moving fireball  with no tail or trail &#44moving from west to east near asheville nc,2005,6,23
-96.8844444,32.1838889,6/23/2005 4:04,italy,tx,us,light,30,((HOAX))whatthef_ _ _,2005,6,23
-74.4125,40.5186111,6/23/2005 12:00,edison,nj,us,flash,2,flash of light...then disapeared~,2005,6,23
-80.3258333,27.4463889,6/24/2005 19:00,fort pierce,fl,us,light,7200,Date:6/24/2005;  City:  Fort Pierce Florida USA; Shape: Dark object and Ligths; Duration:  1:30 minutes,2005,6,24
-80.7016667,41.1538889,6/24/2005 22:50,girard,oh,us,triangle,37800,SMALL TRIANGULAR LIGHTS AT HIGH ALTITUDE FLARING BRIGHTLY THEN DIMMING OUT .AFTER FLYING SHORT DISTANCE,2005,6,24
-93.2980556,37.2152778,6/25/2005 19:00,springfield,mo,us,changing,600,Circular unidentified object directly above our apartment complex,2005,6,25
-93.2980556,37.2152778,6/25/2005 21:00,springfield,mo,us,other,240,My son laid on our pick nick table and pointed above our apartment complex&#44 and asked&#44&quot;What is that&#44 is that a hot air balloon?  This i,2005,6,25
-95.2675,38.6155556,6/25/2005 23:00,ottawa,ks,us,light,3,The light was moving west to east in an eratic manner&#44with no sound.,2005,6,25
-74.2986111,41.7747222,6/26/2005 2:36,kerhonkson,ny,us,formation,45,Three points of light in a triangle formation.  ((NUFORC Note:  Possible NOSS satellites.  PD)),2005,6,26
-119.7713889,36.7477778,6/26/2005 3:30,fresno,ca,us,triangle,300,Sighting of flying triangle with lights in weaving motion like a sting ray about 150-200 ft. off the ground,2005,6,26
-74.8291667,40.155,6/26/2005 19:10,levittown,pa,us,oval,900,Unidentified black oval object in South Eastern Pennsylvania sky disappears,2005,6,26
-115.8008333,47.4702778,6/28/2005 2:00,mullan,id,us,other,60,Weird things happening in the mountians of northern Idaho.,2005,6,28
-123.0855556,44.0522222,6/28/2005 22:15,eugene,or,us,unknown,1200,UFO flashing color changing lights over Eugene OR,2005,6,28
-124.2827778,42.0527778,6/28/2005 22:59,brookings,or,us,diamond,120,A very bright&#44 white-blue diamond shaped object crossed the sky from west to east&#44...,2005,6,28
-99.5052778,35.2188889,6/29/2005 0:30,carter,ok,us,triangle,240,A low-flying triangular shaped object with three blinking lights flew for about four minutes&#44 then vanished.,2005,6,29
-73.1413889,40.9255556,6/30/2005 0:00,stony brook,ny,us,sphere,2,Flying sphere hovering above us&#44 shining light and then disappearing,2005,6,30
-114.46,42.5630556,6/30/2005 0:00,twin falls,id,us,light,30,Bright star that grew larger (approached) and suddenly streaked away at 90degree angle.,2005,6,30
-119.2769444,47.1302778,6/30/2005 0:30,moses lake (near),wa,us,light,1800,Moving light and cone of light with flashes of lightning,2005,6,30
-105.0838889,40.5852778,6/30/2005 11:45,fort collins,co,us,circle,600,3 discs in V formation rotating in sun&#44 and changing formation of  foothills of Fort Collins Co.&#44,2005,6,30
-81.6558333,30.3319444,6/30/2005 14:00,jacksonville,fl,us,light,7200,I was flying at 45 thousand feet in a Lear Jet when I sat back in the seat and looked up into the sky and saw a bright star like object,2005,6,30
-123.3405556,43.2166667,6/30/2005 20:00,roseburg,or,us,cigar,120,Cigar Mother ship loading and unloading  small craft over Douglas County&#44 Oregon,2005,6,30
-88.1347222,41.9125,6/30/2005 20:00,carol stream,il,us,sphere,30,6 sphear shaped dissapearing craft sighting,2005,6,30
-95.3630556,29.7630556,6/30/2005 20:30,houston,tx,us,oval,720,While eating dinner at a restaurant in the village I noticed a very bright light directly east of me and coming in my direction.  It wa,2005,6,30
-89.4625,43.5391667,6/30/2005 22:30,portage,wi,us,light,60,Bright&#44 White &#44Totally Silent Light  filmed in Portage.,2005,6,30
-85.9244444,40.9116667,7/1/2005 9:30,roann,in,us,diamond,120,Positive UFO photos,2005,7,1
-71,42.2222222,7/1/2005 15:30,braintree,ma,us,sphere,120,Small metallic sphere seen suspended 40 feet in air.. In BROAD DAYLIGHT 3:00.. in Braintree,2005,7,1
-122.3308333,47.6063889,7/1/2005 19:56,west seattle,wa,us,light,240,Bright light in broad daylight&#44 moving slowly over the puget Sound&#44 West Seattle area.,2005,7,1
-95.235,38.9716667,7/2/2005 0:30,lawrence,ks,us,light,30,I went out back to have a cigarette and saw a group of lights flying in a V formation. There were eight or nine on each side. At first,2005,7,2
-92.6441667,41.2963889,7/2/2005 3:30,oskaloosa,ia,us,fireball,5400,While sitting in the backyard with a friend. What appeared to be a star&#44 slowly started decending toward the Southeast horizon.It slowl,2005,7,2
-122.8216667,43.9161111,7/2/2005 3:30,dexter,or,us,diamond,240,Double cone travels northeast to southwest from over Eugene&#44 OR. toward south of Oakridge&#44 OR area at 3:30,2005,7,2
-122.2272222,47.3075,7/3/2005 1:10,auburn,wa,us,light,20,star light explosion,2005,7,3
-86.4958333,30.3933333,7/3/2005 8:30,destin,fl,us,unknown,240,Object with an array of white lights,2005,7,3
-122.1419444,37.4419444,7/3/2005 20:31,palo alto,ca,us,sphere,30,Object following airliner briefly&#44 then moving away from it at a rapid pace.  After a few seconds&#44 it disappeared completely,2005,7,3
-82.8002778,27.9655556,7/3/2005 21:00,clearwater,fl,us,unknown,3600,Strange lights&#44 fast movements&#44 clear sky,2005,7,3
-83.9294444,42.6072222,7/3/2005 22:30,howell,mi,us,unknown,900,Orange ball of light that was moving from South to North in Howell.,2005,7,3
-122.1202778,47.6741667,7/4/2005 0:50,redmond,wa,us,flash,180,Single White Flashes in the sky changing positions erratically every 3-10 seconds.,2005,7,4
-92.3338889,38.9516667,7/4/2005 3:30,columbia,mo,us,light,420,MISSOURI INVESTIGATORS GROUP Report:  I thought it was a star&#44 and then it got bigger and bigger to about the size of a quarter....,2005,7,4
-117.7244444,33.6102778,7/4/2005 17:50,laguna woods,ca,us,flash,1800,Silver Ball Flashes Bright Gold  with military aircraft orbiting,2005,7,4
-118.1302778,34.1897222,7/4/2005 20:00,altadena,ca,us,light,120,Moving light stops in mid-flight then vanishes,2005,7,4
-112.4447222,42.8713889,7/4/2005 20:05,pocatello,id,us,cigar,25,Craft moved from north to south and then accelerated and disappeared from sight.,2005,7,4
-117.1563889,32.7152778,7/4/2005 21:00,san diego,ca,us,triangle,180,Bright triangle with orange lights spotted above Mission Bay San Diego,2005,7,4
-95.0619444,29.9116667,7/4/2005 21:45,crosby,tx,us,light,600,9 of us saw 3 lights moving at incredible speed until one of them stopped dead in its track,2005,7,4
-80.6533333,38.3305556,7/4/2005 23:00,craigsville,wv,us,light,120,((NUFORC Note:  Possible sighting of Intl. Space Station.  PD))  07/04/05 &#44 11.:00pm&#44 Craigsville WV&#44 craft traveling high&#44 2 min&#44,2005,7,4
-71.4166667,41.7,7/4/2005 23:00,warwick,ri,us,circle,10800,Circles near Quonsett point-seen @ oakland beach Warwick Rhode island,2005,7,4
-79.1280556,37.5019444,7/5/2005 2:30,monroe,va,us,unknown,2100,They were in a cluster when I first saw them then a minute or so later dispersed in all directions.,2005,7,5
-95.6644444,28.835,7/5/2005 21:15,sargent,tx,us,circle,8,I was on my way home from a fishing trip in Sargent Texas&#44 I was on FM 2611 RD Before you get to the Sweeny exit&#44 I was heading toward,2005,7,5
-122.4869444,48.7597222,7/5/2005 23:00,bellingham,wa,us,triangle,15,V shaped orbit pass over of millitary craft no sound or lights ......strange fast &#44 stealthy .......,2005,7,5
